Site,Date,Depth,Temp,Source
13_isi,2023-04-10,20,5.609149463474751,MY
13_isi,2023-04-10,30,5.460463285446167,MY
13_isi,2023-04-11,5,6.6770531460642815,MY
13_isi,2023-04-11,10,6.211951062083244,MY
13_isi,2023-04-11,15,5.743186756968498,MY
13_isi,2023-04-11,20,5.631855234503746,MY
13_isi,2023-04-11,30,5.450209066271782,MY
13_isi,2023-04-12,5,6.898983746767044,MY
13_isi,2023-04-12,10,6.448530547320843,MY
13_isi,2023-04-12,15,5.817163623869419,MY
13_isi,2023-04-12,20,5.683126330375671,MY
13_isi,2023-04-12,30,5.453871287405491,MY
13_isi,2023-04-13,5,6.866756200790405,MY
13_isi,2023-04-13,10,6.559129625558853,MY
13_isi,2023-04-13,15,5.886745825409889,MY
13_isi,2023-04-13,20,5.736594758927822,MY
13_isi,2023-04-13,30,5.489761054515839,MY
13_isi,2023-04-14,5,6.931211292743683,MY
13_isi,2023-04-14,10,6.553270071744919,MY
13_isi,2023-04-14,15,5.927030257880688,MY
13_isi,2023-04-14,20,5.78054141253233,MY
13_isi,2023-04-14,30,5.543229483067989,MY
13_isi,2023-04-15,5,7.013245046138763,MY
13_isi,2023-04-15,10,6.560594514012337,MY
13_isi,2023-04-15,15,6.006134234368801,MY
13_isi,2023-04-15,20,5.876491606235504,MY
13_isi,2023-04-15,30,5.619403682649136,MY
13_isi,2023-04-16,5,6.964903727173805,MY
13_isi,2023-04-16,10,6.564256735146046,MY
13_isi,2023-04-16,15,6.109408870339394,MY
13_isi,2023-04-16,20,6.0046693459153175,MY
13_isi,2023-04-16,30,5.713888987898827,MY
13_isi,2023-04-17,5,6.739310905337334,MY
13_isi,2023-04-17,10,6.579638063907623,MY
13_isi,2023-04-17,15,6.330607026815414,MY
13_isi,2023-04-17,20,6.248573273420334,MY
13_isi,2023-04-17,30,5.8991973772645,MY
13_isi,2023-04-18,5,6.763481564819813,MY
13_isi,2023-04-18,10,6.685842476785183,MY
13_isi,2023-04-18,15,6.516647860407829,MY
13_isi,2023-04-18,20,6.44340343773365,MY
13_isi,2023-04-18,30,6.057405330240727,MY
13_isi,2023-04-19,5,6.874080643057823,MY
13_isi,2023-04-19,10,6.768608674407005,MY
13_isi,2023-04-19,15,6.634571380913258,MY
13_isi,2023-04-19,20,6.5789056196808815,MY
13_isi,2023-04-19,30,6.18558306992054,MY
13_isi,2023-04-20,5,7.04034548252821,MY
13_isi,2023-04-20,10,6.845515318214893,MY
13_isi,2023-04-20,15,6.695364251732826,MY
13_isi,2023-04-20,20,6.653614930808544,MY
13_isi,2023-04-20,30,6.279335930943489,MY
13_isi,2023-04-21,5,7.291573852300644,MY
13_isi,2023-04-21,10,7.014709934592247,MY
13_isi,2023-04-21,15,6.801568664610386,MY
13_isi,2023-04-21,20,6.773003339767456,MY
13_isi,2023-04-21,30,6.427289664745331,MY
13_isi,2023-04-22,5,7.3421125039458275,MY
13_isi,2023-04-22,10,7.123844124376774,MY
13_isi,2023-04-22,15,6.949522398412228,MY
13_isi,2023-04-22,20,6.918027296662331,MY
13_isi,2023-04-22,30,6.585497617721558,MY
13_isi,2023-04-23,5,7.423413813114166,MY
13_isi,2023-04-23,10,7.244697421789169,MY
13_isi,2023-04-23,15,7.074770361185074,MY
13_isi,2023-04-23,20,7.038148149847984,MY
13_isi,2023-04-23,30,6.714407801628113,MY
13_isi,2023-04-24,5,7.512039564549923,MY
13_isi,2023-04-24,10,7.388988934457302,MY
13_isi,2023-04-24,15,7.219794318079948,MY
13_isi,2023-04-24,20,7.175115220248699,MY
13_isi,2023-04-24,30,6.839655764400959,MY
13_isi,2023-04-25,5,7.659993298351765,MY
13_isi,2023-04-25,10,7.525956004858017,MY
13_isi,2023-04-25,15,7.336985394358635,MY
13_isi,2023-04-25,20,7.293771184980869,MY
13_isi,2023-04-25,30,6.95464950799942,MY
13_isi,2023-04-26,5,7.806482143700123,MY
13_isi,2023-04-26,10,7.62117375433445,MY
13_isi,2023-04-26,15,7.367015607655048,MY
13_isi,2023-04-26,20,7.3208716213703156,MY
13_isi,2023-04-26,30,7.0234992653131485,MY
13_isi,2023-04-27,5,7.98519853502512,MY
13_isi,2023-04-27,10,7.731040388345718,MY
13_isi,2023-04-27,15,7.5135044530034065,MY
13_isi,2023-04-27,20,7.449781805276871,MY
13_isi,2023-04-27,30,7.128971233963966,MY
13_isi,2023-04-28,5,8.060640290379524,MY
13_isi,2023-04-28,10,7.836512356996536,MY
13_isi,2023-04-28,15,7.615314200520515,MY
13_isi,2023-04-28,20,7.550126664340496,MY
13_isi,2023-04-28,30,7.211004987359047,MY
